tool_id,metric_id,scale_reporting,tool_name,dimeinsions,themes,metric,state_of_system,change_or_comparison,practice_or_performance
13,63,National,SDG,Social,Quality education,Proportion of teachers in: (a) pre- primary; (b) primary; (c) lower secondary; and (d) upper secondary education who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in- service required for teaching at the relevant level in a given country,null,null,null
13,64,National,SDG,Social,Gender equity,"Whether or not legal frameworks are in place to promote, enforce and monitor equality and non_discrimination on the basis of sex",null,null,null
13,65,National,SDG,Social,Gender equity,"Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age",null,null,null
13,66,National,SDG,Social,Gender equity,"Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence",null,null,null
13,67,National,SDG,Social,Gender equity,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,null,null,null
13,68,National,SDG,Social,Gender equity,"Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age",null,null,null
13,69,National,SDG,Social,Gender equity,"Proportion of time spent on unpaid domestic and care work, by sex, age and location",null,null,null
13,70,National,SDG,Social,Gender equity,Proportion of seats held by women in national parliaments and local governments,null,null,null
13,71,National,SDG,Social,Gender equity,Proportion of women in managerial positions,null,null,null
13,72,National,SDG,Social,Gender equity,"Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care",null,null,null
13,73,National,SDG,Social,Gender equity,"Number of countries with laws and regulations that guarantee women aged 15-49 years access to sexual and reproductive health care, information and education",null,null,null
13,74,National,SDG,Social,Gender equity,"(a) Proportion of total agricultural population with ownership or secure rights over agricultural land, by sex; and (b) share of women among owners or rights-bearers of agricultural land, by type of tenure",null,null,null
13,75,National,SDG,Social,Gender equity,Proportion of countries where the legal framework (including customary law) guarantees women's equal rights to land ownership and/or control,null,null,null
13,76,National,SDG,Social,Gender equity,"Proportion of individuals who own a mobile telephone, by sex",null,null,null
13,77,National,SDG,Social,Gender equity,Proportion of countries with systems to track and make public allocations for gender equality and women's empowerment,null,null,null
13,78,National,SDG,Environmental,Clean water and sanitation,Proportion of population using safely managed drinking water services,null,null,null
13,79,National,SDG,Environmental,Clean water and sanitation,"Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water",null,null,null
13,80,National,SDG,Environmental,Clean water and sanitation,Proportion of wastewater safely treated,null,null,null
13,81,National,SDG,Environmental,Clean water and sanitation,Proportion of bodies of water with good ambient water quality,null,null,null
13,82,National,SDG,Environmental,Clean water and sanitation,Change in water-use efficiency over time,null,null,null
13,83,National,SDG,Environmental,Clean water and sanitation,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,null,null,null
13,84,National,SDG,Environmental,Clean water and sanitation,Degree of integrated water resources management implementation (0-100),null,null,null
13,85,National,SDG,Environmental,Clean water and sanitation,Proportion of transboundary basin area with an operational arrangement for water cooperation,null,null,null
13,86,National,SDG,Environmental,Clean water and sanitation,Change in the extent of waterrelated ecosystems over time,null,null,null
13,87,National,SDG,Environmental,Clean water and sanitation,Amount of water- and sanitation- related official development assistance that is part of a government-coordinated spending plan,null,null,null
13,88,National,SDG,Environmental,Clean water and sanitation,Proportion of local administrative units with established and operational policies and procedures for participation of local communities in water and sanitation management,null,null,null
13,89,National,SDG,Environmental,Affordable and clean energy,Proportion of population with access to electricity,null,null,null
13,90,National,SDG,Environmental,Affordable and clean energy,Proportion of population with primary reliance on clean fuels and technology,null,null,null
13,91,National,SDG,Environmental,Affordable and clean energy,Renewable energy share in the total final energy consumption,null,null,null
13,92,National,SDG,Environmental,Affordable and clean energy,Energy intensity measured in terms of primary energy and GDP,null,null,null
13,93,National,SDG,Environmental,Affordable and clean energy,Mobilized amount of United States dollars per year starting in 2020 accountable towards the $100 billion commitment,null,null,null
13,94,National,SDG,Environmental,Affordable and clean energy,Investments in energy efficiency as a percentage of GDP and the amount of foreign direct investment in financial transfer for infrastructure and technology to sustainable development services,null,null,null
13,95,National,SDG,Economic,Decent work and economic growth,Annual growth rate of real GDP per capita,null,null,null
13,96,National,SDG,Economic,Decent work and economic growth,Annual growth rate of real GDP per employed person,null,null,null
13,97,National,SDG,Economic,Decent work and economic growth,"Proportion of informal employment in non_agriculture employment, by sex",null,null,null
13,98,National,SDG,Economic,Decent work and economic growth,"Material footprint, material footprint per capita, and material footprint per GDP",null,null,null
13,99,National,SDG,Economic,Decent work and economic growth,"Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP",null,null,null
13,100,National,SDG,Economic,Decent work and economic growth,"Average hourly earnings of female and male employees, by occupation, age and persons with disabilities",null,null,null
13,101,National,SDG,Economic,Decent work and economic growth,"Unemployment rate, by sex, age and persons with disabilities",null,null,null
13,102,National,SDG,Economic,Decent work and economic growth,"Proportion of youth (aged 15-24 years) not in education, employment or training",null,null,null
13,103,National,SDG,Economic,Decent work and economic growth,"Proportion and number of children aged 5_17 years engaged in child labour, by sex and age",null,null,null
13,104,National,SDG,Economic,Decent work and economic growth,"Frequency rates of fatal and nonfatal occupational injuries, by sex and migrant status",null,null,null
